200 200
0.999049 -0.0229264 -0.00773946
0.999064 -0.0230349 -0.00846221
0.99908 -0.0231357 -0.00919067
0.999097 -0.023229 -0.0099243
0.999115 -0.0233136 -0.0106625
0.999134 -0.0233898 -0.0114046
0.999154 -0.0234564 -0.0121499
0.999175 -0.0235135 -0.0128976
0.999198 -0.0235598 -0.0136471
0.999221 -0.0235956 -0.0143973
0.999246 -0.0236195 -0.0151473
0.999271 -0.0236317 -0.0158963
0.999298 -0.0236309 -0.0166431
0.999325 -0.0236172 -0.0173867
0.999353 -0.0235892 -0.0181258
0.999383 -0.0235471 -0.0188593
0.999413 -0.0234896 -0.0195858
0.999443 -0.0234166 -0.0203039
0.999475 -0.023327 -0.0210123
0.999507 -0.0232208 -0.0217093
0.99954 -0.0230968 -0.0223935
0.999573 -0.022955 -0.0230632
0.999607 -0.0227943 -0.0237166
0.999641 -0.0226147 -0.024352
0.999676 -0.0224152 -0.0249675
0.99971 -0.0221959 -0.0255613
0.999745 -0.0219558 -0.0261314
0.99978 -0.0216951 -0.0266758
0.999815 -0.021413 -0.0271925
0.99985 -0.0211097 -0.0276794
0.999884 -0.0207846 -0.0281344
0.999918 -0.0204381 -0.0285554
0.999951 -0.0200696 -0.0289404
0.999984 -0.0196798 -0.0292871
1.00002 -0.0192682 -0.0295935
1.00005 -0.0188358 -0.0298576
1.00008 -0.0183823 -0.0300773
1.00011 -0.0179087 -0.0302506
1.00014 -0.0174152 -0.0303757
1.00016 -0.0169029 -0.0304508
1.00019 -0.0163723 -0.0304742
1.00021 -0.0158247 -0.0304443
1.00023 -0.0152608 -0.0303596
1.00026 -0.0146824 -0.0302189
1.00027 -0.0140902 -0.030021
1.00029 -0.0134862 -0.0297651
1.00031 -0.0128717 -0.0294503
1.00032 -0.0122486 -0.0290761
1.00033 -0.0116185 -0.0286422
1.00034 -0.0109836 -0.0281484
1.00035 -0.0103456 -0.027595
1.00036 -0.00970699 -0.0269824
1.00036 -0.00906957 -0.026311
1.00036 -0.008436 -0.0255819
1.00036 -0.00780817 -0.0247961
1.00036 -0.00718883 -0.0239551
1.00035 -0.00657997 -0.0230604
1.00035 -0.00598437 -0.0221139
1.00034 -0.00540403 -0.0211177
1.00033 -0.00484174 -0.0200739
1.00032 -0.00429945 -0.0189852
1.0003 -0.00377989 -0.0178542
1.00029 -0.00328494 -0.0166836
1.00027 -0.00281721 -0.0154765
1.00025 -0.00237846 -0.0142358
1.00023 -0.00197115 -0.0129649
1.00021 -0.00159689 -0.0116668
1.00019 -0.00125796 -0.0103449
1.00017 -0.000955779 -0.00900247
1.00014 -0.000692443 -0.00764284
1.00012 -0.000469185 -0.00626927
1.00009 -0.000287905 -0.00488497
1.00007 -0.000149651 -0.00349309
1.00004 -5.61449e-05 -0.00209669
1.00001 -8.26899e-06 -0.000698639
0.999866 -2.65291e-06 0.000538542
0.999858 -1.5899e-05 0.00158087
0.999851 -4.21236e-05 0.00258795
0.999844 -7.97781e-05 0.00356008
0.999837 -0.000129539 0.00449761
0.99983 -0.000189854 0.00540089
0.999824 -0.000261397 0.00627034
0.999818 -0.000342616 0.00710642
0.999812 -0.000434184 0.0079096
0.999806 -0.000534554 0.00868039
0.9998 -0.000644403 0.00941935
0.999795 -0.000762191 0.010127
0.999789 -0.000888604 0.0108041
0.999784 -0.00102211 0.0114511
0.999779 -0.00116341 0.0120686
0.999774 -0.00131099 0.0126575
0.999769 -0.00146556 0.0132183
0.999764 -0.00162562 0.0137517
0.99976 -0.0017919 0.0142584
0.999755 -0.00196293 0.0147391
0.99975 -0.00213945 0.0151946
0.999745 -0.00232001 0.0156255
0.999741 -0.00250537 0.0160325
0.999736 -0.00269412 0.0164164
0.999731 -0.00288703 0.0167779
0.999726 -0.00308272 0.0171175
0.999721 -0.00328197 0.0174361
0.999716 -0.00348344 0.0177343
0.999711 -0.00368793 0.0180127
0.999706 -0.00389413 0.018272
0.9997 -0.00410285 0.0185128
0.999695 -0.00431282 0.0187358
0.999689 -0.00452487 0.0189415
0.999683 -0.00473775 0.0191306
0.999678 -0.00495232 0.0193035
0.999671 -0.00516735 0.0194609
0.999665 -0.00538371 0.0196032
0.999659 -0.00560022 0.0197309
0.999652 -0.00581775 0.0198446
0.999645 -0.00603515 0.0199447
0.999638 -0.00625331 0.0200316
0.999631 -0.00647111 0.0201057
0.999623 -0.00668943 0.0201675
0.999616 -0.00690719 0.0202173
0.999608 -0.00712529 0.0202555
0.9996 -0.00734266 0.0202823
0.999591 -0.00756021 0.0202982
0.999583 -0.0077769 0.0203035
0.999574 -0.00799365 0.0202983
0.999565 -0.00820944 0.0202829
0.999555 -0.00842518 0.0202576
0.999546 -0.00863989 0.0202226
0.999536 -0.00885448 0.0201781
0.999526 -0.00906798 0.0201243
0.999516 -0.00928131 0.0200613
0.999505 -0.00949353 0.0199893
0.999495 -0.00970554 0.0199084
0.999484 -0.00991642 0.0198188
0.999473 -0.0101271 0.0197204
0.999461 -0.0103366 0.0196135
0.99945 -0.0105459 0.0194981
0.999438 -0.0107541 0.0193743
0.999426 -0.0109621 0.019242
0.999414 -0.011169 0.0191014
0.999402 -0.0113758 0.0189525
0.999389 -0.0115814 0.0187953
0.999377 -0.011787 0.0186297
0.999364 -0.0119915 0.0184559
0.999351 -0.0121959 0.0182737
0.999338 -0.0123993 0.0180832
0.999325 -0.0126026 0.0178844
0.999312 -0.0128051 0.0176772
0.999298 -0.0130075 0.0174615
0.999285 -0.013209 0.0172373
0.999271 -0.0134105 0.0170046
0.999258 -0.0136112 0.0167633
0.999244 -0.013812 0.0165134
0.999231 -0.014012 0.0162547
0.999217 -0.0142121 0.0159873
0.999203 -0.0144114 0.0157109
0.99919 -0.0146108 0.0154257
0.999176 -0.0148096 0.0151314
0.999163 -0.0150085 0.014828
0.99915 -0.0152067 0.0145154
0.999136 -0.015405 0.0141936
0.999123 -0.0156027 0.0138623
0.99911 -0.0158006 0.0135217
0.999098 -0.0159978 0.0131715
0.999085 -0.0161951 0.0128117
0.999073 -0.0163918 0.0124423
0.99906 -0.0165885 0.012063
0.999049 -0.0167846 0.0116739
0.999037 -0.0169808 0.0112748
0.999026 -0.0171762 0.0108657
0.999015 -0.0173717 0.0104466
0.999004 -0.0175663 0.0100172
0.998994 -0.0177609 0.00957767
0.998985 -0.0179545 0.00912782
0.998976 -0.018148 0.00866762
0.998967 -0.0183405 0.00819702
0.998959 -0.0185327 0.00771598
0.998951 -0.0187237 0.00722446
0.998944 -0.0189142 0.00672241
0.998937 -0.0191034 0.00620983
0.998931 -0.0192919 0.0056867
0.998926 -0.0194789 0.00515301
0.998922 -0.019665 0.00460876
0.998918 -0.0198492 0.00405398
0.998915 -0.0200323 0.00348868
0.998913 -0.0202132 0.00291292
0.998911 -0.0203927 0.00232674
0.998911 -0.0205697 0.0017302
0.998911 -0.0207448 0.00112341
0.998912 -0.0209171 0.000506448
0.998914 -0.0210871 -0.000120555
0.998917 -0.0212538 -0.000757464
0.998921 -0.0214177 -0.00140412
0.998926 -0.0215779 -0.00206034
0.998932 -0.0217347 -0.00272592
0.998939 -0.0218871 -0.00340062
0.998947 -0.0220356 -0.00408421
0.998956 -0.0221791 -0.00477637
0.998966 -0.022318 -0.00547681
0.998977 -0.0224512 -0.00618518
0.998989 -0.0225791 -0.00690108
0.999003 -0.0227004 -0.00762411
0.999018 -0.0228156 -0.0083538
0.999033 -0.0229235 -0.00908966
0.99905 -0.0230242 -0.00983115
0.999068 -0.0231167 -0.0105777
0.999087 -0.0232012 -0.0113286
0.999108 -0.0232763 -0.0120833
0.999129 -0.0233424 -0.012841
0.999152 -0.0233981 -0.0136008
0.999176 -0.0234436 -0.0143621
0.9992 -0.0234776 -0.0151238
0.999226 -0.0235002 -0.0158849
0.999253 -0.0235102 -0.0166446
0.999281 -0.0235075 -0.0174015
0.99931 -0.0234909 -0.0181547
0.999339 -0.0234603 -0.0189028
0.99937 -0.0234146 -0.0196446
0.999402 -0.0233537 -0.0203787
0.999434 -0.0232764 -0.0211036
0.999467 -0.0231826 -0.0218178
0.9995 -0.0230711 -0.0225197
0.999535 -0.0229419 -0.0232077
0.999569 -0.0227939 -0.02388
0.999604 -0.0226269 -0.0245348
0.99964 -0.02244 -0.0251702
0.999676 -0.0222332 -0.0257844
0.999712 -0.0220055 -0.0263752
0.999748 -0.021757 -0.0269408
0.999784 -0.0214869 -0.0274789
0.999819 -0.0211953 -0.0279874
0.999855 -0.0208815 -0.0284643
0.99989 -0.0205458 -0.0289072
0.999925 -0.0201878 -0.029314
0.999959 -0.0198079 -0.0296826
0.999993 -0.0194057 -0.0300106
1.00003 -0.0189819 -0.030296
1.00006 -0.0185364 -0.0305366
1.00009 -0.0180702 -0.0307304
1.00012 -0.0175831 -0.0308752
1.00015 -0.0170766 -0.0309693
1.00017 -0.0165508 -0.0310108
1.0002 -0.0160072 -0.0309979
1.00022 -0.0154463 -0.0309292
1.00024 -0.01487 -0.0308031
1.00027 -0.0142789 -0.0306185
1.00028 -0.0136751 -0.0303742
1.0003 -0.0130598 -0.0300694
1.00032 -0.012435 -0.0297035
1.00033 -0.0118022 -0.029276
1.00034 -0.0111637 -0.0287866
1.00035 -0.0105213 -0.0282355
1.00035 -0.00987742 -0.0276229
1.00036 -0.00923393 -0.0269495
1.00036 -0.00859356 -0.0262159
1.00036 -0.00795826 -0.0254234
1.00036 -0.00733087 -0.0245731
1.00036 -0.00671344 -0.0236668
1.00035 -0.00610884 -0.0227062
1.00034 -0.00551915 -0.0216934
1.00033 -0.00494727 -0.0206308
1.00032 -0.00439523 -0.0195207
1.00031 -0.00386588 -0.018366
1.00029 -0.00336118 -0.0171695
1.00028 -0.00288386 -0.0159341
1.00026 -0.00243577 -0.0146631
1.00024 -0.0020195 -0.0133597
1.00022 -0.00163672 -0.0120271
1.00019 -0.00128985 -0.0106689
1.00017 -0.000980386 -0.00928827
1.00015 -0.000710537 -0.00788876
1.00012 -0.00048162 -0.00647369
1.0001 -0.000295639 -0.00504638
1.00007 -0.000153721 -0.00361006
1.00004 -5.76867e-05 -0.00216787
1.00001 -8.49612e-06 -0.000722762
0.999844 -2.637e-06 0.000545061
0.999837 -1.57843e-05 0.0016
0.999829 -4.18308e-05 0.00261927
0.999822 -7.92227e-05 0.00360316
0.999816 -0.000128654 0.00455199
0.999809 -0.000188566 0.00546615
0.999803 -0.000259646 0.00634605
0.999796 -0.000340333 0.00719212
0.99979 -0.000431316 0.00800486
0.999785 -0.000531033 0.00878478
0.999779 -0.000640176 0.00953243
0.999774 -0.000757192 0.0102484
0.999768 -0.000882777 0.0109333
0.999763 -0.00101539 0.0115877
0.999758 -0.00115574 0.0122123
0.999753 -0.00130229 0.0128077
0.999748 -0.00145577 0.0133747
0.999743 -0.00161466 0.013914
0.999739 -0.00177971 0.0144262
0.999734 -0.00194943 0.014912
0.999729 -0.00212456 0.0153722
0.999724 -0.00230365 0.0158075
0.99972 -0.00248747 0.0162186
0.999715 -0.00267458 0.0166062
0.99971 -0.00286577 0.0169711
0.999705 -0.00305964 0.0173139
0.9997 -0.003257 0.0176353
0.999695 -0.00345647 0.0179361
0.99969 -0.00365888 0.0182168
0.999685 -0.0038629 0.0184782
0.999679 -0.00406935 0.0187209
0.999674 -0.00427694 0.0189455
0.999668 -0.00448653 0.0191526
0.999663 -0.00469684 0.0193429
0.999657 -0.00490875 0.0195168
0.99965 -0.00512103 0.019675
0.999644 -0.00533454 0.019818
0.999638 -0.0055481 0.0199463
0.999631 -0.00576259 0.0200604
0.999624 -0.00597686 0.0201607
0.999617 -0.0061918 0.0202478
0.99961 -0.00640627 0.020322
0.999602 -0.00662119 0.0203837
0.999594 -0.00683545 0.0204334
0.999586 -0.00704997 0.0204713
0.999578 -0.00726368 0.0204979
0.99957 -0.00747749 0.0205134
0.999561 -0.00769036 0.0205182
0.999552 -0.00790321 0.0205125
0.999543 -0.00811503 0.0204966
0.999533 -0.00832674 0.0204708
0.999524 -0.00853733 0.0204352
0.999514 -0.00874776 0.02039
0.999504 -0.00895702 0.0203356
0.999493 -0.00916607 0.0202719
0.999483 -0.00937394 0.0201992
0.999472 -0.00958156 0.0201176
0.999461 -0.00978799 0.0200273
0.999449 -0.00999418 0.0199283
0.999438 -0.0101992 0.0198207
0.999426 -0.0104039 0.0197046
0.999414 -0.0106076 0.01958
0.999402 -0.0108109 0.0194472
0.99939 -0.0110132 0.0193059
0.999377 -0.0112153 0.0191564
0.999365 -0.0114163 0.0189985
0.999352 -0.0116171 0.0188324
0.999339 -0.0118169 0.018658
0.999325 -0.0120166 0.0184753
0.999312 -0.0122154 0.0182843
0.999299 -0.012414 0.018085
0.999285 -0.0126118 0.0178773
0.999272 -0.0128096 0.0176612
0.999258 -0.0130065 0.0174366
0.999244 -0.0132034 0.0172035
0.99923 -0.0133996 0.0169619
0.999216 -0.0135958 0.0167116
0.999202 -0.0137913 0.0164526
0.999188 -0.013987 0.0161848
0.999174 -0.0141819 0.0159082
0.99916 -0.0143771 0.0156227
0.999146 -0.0145716 0.0153282
0.999133 -0.0147663 0.0150246
0.999119 -0.0149604 0.0147118
0.999105 -0.0151548 0.0143897
0.999092 -0.0153486 0.0140583
0.999078 -0.0155426 0.0137175
0.999065 -0.0157361 0.0133671
0.999052 -0.0159298 0.0130071
0.999039 -0.016123 0.0126374
0.999027 -0.0163165 0.012258
0.999014 -0.0165094 0.0118686
0.999002 -0.0167025 0.0114693
0.998991 -0.016895 0.0110599
0.998979 -0.0170876 0.0106404
0.998968 -0.0172797 0.0102108
0.998958 -0.0174718 0.00977081
0.998948 -0.0176632 0.00932052
0.998938 -0.0178546 0.00885983
0.998929 -0.0180452 0.00838867
0.99892 -0.0182357 0.007907
0.998912 -0.0184253 0.00741477
0.998905 -0.0186146 0.00691193
0.998898 -0.0188027 0.00639847
0.998891 -0.0189905 0.00587435
0.998886 -0.0191769 0.00533955
0.998881 -0.0193627 0.00479408
0.998877 -0.0195469 0.00423794
0.998873 -0.0197302 0.00367114
0.99887 -0.0199117 0.00309372
0.998869 -0.020092 0.00250571
0.998867 -0.0202701 0.00190717
0.998867 -0.0204467 0.00129818
0.998868 -0.0206207 0.000678816
0.99887 -0.0207928 4.91867e-05
0.998872 -0.0209619 -0.000590582
0.998876 -0.0211285 -0.00124035
0.998881 -0.0212917 -0.00189994
0.998886 -0.021452 -0.00256918
0.998893 -0.0216082 -0.00324785
0.998901 -0.0217609 -0.0039357
0.99891 -0.021909 -0.00463248
0.99892 -0.0220528 -0.00533788
0.998931 -0.0221914 -0.00605157
0.998943 -0.0223249 -0.0067732
0.998956 -0.0224524 -0.00750235
0.998971 -0.0225741 -0.0082386
0.998987 -0.0226889 -0.00898146
0.999003 -0.022797 -0.00973042
0.999022 -0.0228972 -0.0104849
0.999041 -0.0229898 -0.0112443
0.999061 -0.0230735 -0.012008
0.999083 -0.0231485 -0.0127752
0.999106 -0.0232135 -0.0135451
0.99913 -0.0232687 -0.014317
0.999155 -0.0233128 -0.0150899
0.999181 -0.0233459 -0.015863
0.999208 -0.0233666 -0.0166351
0.999236 -0.023375 -0.0174052
0.999266 -0.0233699 -0.0181721
0.999296 -0.0233511 -0.0189346
0.999327 -0.0233174 -0.0196914
0.999359 -0.0232688 -0.0204412
0.999392 -0.023204 -0.0211825
0.999426 -0.0231228 -0.0219137
0.99946 -0.0230242 -0.0226332
0.999495 -0.022908 -0.0233394
0.999531 -0.0227729 -0.0240305
0.999567 -0.0226191 -0.0247048
0.999603 -0.0224453 -0.0253601
0.99964 -0.0222515 -0.0259947
0.999677 -0.0220367 -0.0266065
0.999715 -0.021801 -0.0271934
0.999752 -0.0215433 -0.0277531
0.999789 -0.021264 -0.0282837
0.999826 -0.0209622 -0.0287827
0.999862 -0.0206381 -0.029248
0.999899 -0.0202912 -0.0296772
0.999934 -0.0199219 -0.0300681
0.999969 -0.0195298 -0.0304183
1 -0.0191155 -0.0307257
1.00004 -0.0186788 -0.0309879
1.00007 -0.0182206 -0.0312028
1.0001 -0.0177409 -0.0313682
1.00013 -0.0172408 -0.0314821
1.00016 -0.0167206 -0.0315425
1.00019 -0.0161817 -0.0315477
1.00021 -0.0156247 -0.0314958
1.00023 -0.0150512 -0.0313853
1.00026 -0.014462 -0.0312149
1.00028 -0.0138591 -0.0309833
1.00029 -0.0132436 -0.0306895
1.00031 -0.0126177 -0.0303328
1.00032 -0.0119828 -0.0299126
1.00034 -0.0113414 -0.0294285
1.00035 -0.010695 -0.0288806
1.00035 -0.0100463 -0.028269
1.00036 -0.00939716 -0.0275942
1.00036 -0.00875037 -0.0268569
1.00036 -0.00810794 -0.0260582
1.00036 -0.00747279 -0.0251993
1.00036 -0.00684702 -0.0242818
1.00035 -0.00623362 -0.0233076
1.00035 -0.00563474 -0.0222786
1.00034 -0.00505338 -0.0211972
1.00033 -0.00449168 -0.020066
1.00031 -0.00395257 -0.0188876
1.0003 -0.00343814 -0.017665
1.00028 -0.00295122 -0.0164012
1.00026 -0.00249376 -0.0150995
1.00024 -0.00206846 -0.0137632
1.00022 -0.0016771 -0.0123957
1.0002 -0.00132221 -0.0110005
1.00018 -0.00100538 -0.00958102
1.00015 -0.00072893 -0.00814082
1.00012 -0.000494271 -0.00668335
1.0001 -0.000303513 -0.00521202
1.00007 -0.000157867 -0.00373016
1.00004 -5.9259e-05 -0.002241
1.00001 -8.72794e-06 -0.000747563
0.999823 -2.62153e-06 0.000551528
0.999815 -1.56727e-05 0.001619
0.999808 -4.15463e-05 0.00265037
0.999801 -7.8683e-05 0.00364593
0.999794 -0.000127795 0.00460602
0.999787 -0.000187313 0.00553099
0.999781 -0.000257943 0.00642126
0.999775 -0.000338113 0.00727727
0.999769 -0.000428523 0.00809952
0.999763 -0.000527602 0.00888851
0.999758 -0.000636052 0.00964479
0.999752 -0.000752308 0.010369
0.999747 -0.000877077 0.0110616
0.999742 -0.0010088 0.0117234
0.999737 -0.0011482 0.0123549
0.999732 -0.00129373 0.0129569
0.999727 -0.00144612 0.0135301
0.999722 -0.00160385 0.0140751
0.999717 -0.00176766 0.0145926
0.999713 -0.00193605 0.0150835
0.999708 -0.00210979 0.0155484
0.999703 -0.00228739 0.015988
0.999698 -0.00246963 0.016403
0.999694 -0.00265507 0.0167943
0.999689 -0.00284451 0.0171625
0.999684 -0.00303653 0.0175084
0.999679 -0.00323194 0.0178325
0.999674 -0.00342936 0.0181358
0.999669 -0.00362963 0.0184188
0.999664 -0.00383139 0.0186821
0.999658 -0.0040355 0.0189266
0.999653 -0.00424064 0.0191527
0.999647 -0.00444768 0.0193611
0.999641 -0.00465534 0.0195525
0.999635 -0.0048645 0.0197274
0.999629 -0.00507391 0.0198864
0.999623 -0.00528446 0.02003
0.999616 -0.00549496 0.0201587
0.99961 -0.00570629 0.0202731
0.999603 -0.00591729 0.0203736
0.999596 -0.00612887 0.0204607
0.999588 -0.00633989 0.0205348
0.999581 -0.00655126 0.0205964
0.999573 -0.00676188 0.0206458
0.999565 -0.00697267 0.0206835
0.999556 -0.00718255 0.0207096
0.999548 -0.00739246 0.0207247
0.999539 -0.00760134 0.020729
0.99953 -0.00781013 0.0207227
0.999521 -0.0080178 0.0207062
0.999511 -0.00822529 0.0206797
0.999502 -0.00843159 0.0206435
0.999491 -0.00863766 0.0205977
0.999481 -0.00884249 0.0205425
0.999471 -0.00904706 0.0204781
0.99946 -0.00925038 0.0204047
0.999449 -0.0094534 0.0203223
0.999438 -0.00965519 0.0202312
0.999426 -0.00985668 0.0201315
0.999414 -0.0100569 0.0200232
0.999403 -0.0102569 0.0199064
0.99939 -0.0104557 0.0197811
0.999378 -0.0106543 0.0196476
0.999366 -0.0108517 0.0195057
0.999353 -0.0110489 0.0193555
0.99934 -0.0112449 0.019197
0.999327 -0.0114409 0.0190303
0.999313 -0.0116358 0.0188554
0.9993 -0.0118305 0.0186721
0.999286 -0.0120243 0.0184806
0.999273 -0.0122181 0.0182808
0.999259 -0.012411 0.0180727
0.999245 -0.0126038 0.0178561
0.999231 -0.0127958 0.0176312
0.999217 -0.012988 0.0173977
0.999202 -0.0131793 0.0171557
0.999188 -0.0133708 0.0169052
0.999174 -0.0135615 0.0166459
0.999159 -0.0137525 0.0163779
0.999145 -0.0139428 0.0161011
0.999131 -0.0141334 0.0158154
0.999117 -0.0143234 0.0155207
0.999102 -0.0145137 0.0152169
0.999088 -0.0147034 0.014904
0.999074 -0.0148935 0.0145818
0.99906 -0.0150831 0.0142503
0.999046 -0.0152731 0.0139094
0.999033 -0.0154626 0.0135589
0.999019 -0.0156525 0.0131988
0.999006 -0.0158419 0.0128291
0.998993 -0.0160317 0.0124495
0.99898 -0.0162211 0.0120601
0.998968 -0.0164109 0.0116606
0.998956 -0.0166002 0.0112511
0.998944 -0.0167898 0.0108315
0.998933 -0.0169789 0.0104016
0.998922 -0.0171683 0.00996146
0.998911 -0.0173572 0.00951091
0.998901 -0.0175462 0.00904991
0.998891 -0.0177347 0.0085784
0.998882 -0.0179232 0.0080963
0.998874 -0.018111 0.00760358
0.998866 -0.0182987 0.00710018
0.998858 -0.0184856 0.00658606
0.998851 -0.0186723 0.00606119
0.998845 -0.0188579 0.00552555
0.99884 -0.0190431 0.00497911
0.998835 -0.019227 0.00442188
0.998831 -0.0194103 0.00385385
0.998828 -0.019592 0.00327506
0.998826 -0.0197728 0.00268552
0.998825 -0.0199518 0.00208528
0.998824 -0.0201295 0.0014744
0.998824 -0.020305 0.00085295
0.998826 -0.0204788 0.000221025
0.998828 -0.02065 -0.000421266
0.998831 -0.0208192 -0.0010738
0.998836 -0.0209852 -0.00173641
0.998841 -0.0211486 -0.00240895
0.998847 -0.0213084 -0.0030912
0.998855 -0.0214651 -0.00378295
0.998863 -0.0216174 -0.00448395
0.998873 -0.021766 -0.00519392
0.998884 -0.0219096 -0.00591255
0.998896 -0.0220487 -0.00663949
0.99891 -0.0221821 -0.00737436
0.998924 -0.0223102 -0.00811676
0.99894 -0.0224317 -0.00886621
0.998957 -0.0225469 -0.00962222
0.998975 -0.0226548 -0.0103843
0.998994 -0.0227554 -0.0111517
0.999014 -0.0228475 -0.0119239
0.999036 -0.0229313 -0.0127002
0.999059 -0.0230057 -0.0134799
0.999083 -0.0230705 -0.014262
0.999109 -0.0231247 -0.0150458
0.999135 -0.0231682 -0.0158304
0.999163 -0.0231998 -0.0166146
0.999191 -0.0232194 -0.0173974
0.999221 -0.0232258 -0.0181778
0.999252 -0.0232189 -0.0189544
0.999284 -0.0231974 -0.019726
0.999316 -0.0231613 -0.0204912
0.99935 -0.0231092 -0.0212486
0.999384 -0.023041 -0.0219966
0.99942 -0.0229555 -0.0227336
0.999456 -0.0228526 -0.0234579
0.999492 -0.0227309 -0.0241678
0.999529 -0.0225906 -0.0248614
0.999567 -0.0224303 -0.0255367
0.999604 -0.02225 -0.0261918
0.999643 -0.0220486 -0.0268246
0.999681 -0.0218262 -0.027433
0.999719 -0.0215817 -0.0280147
0.999758 -0.0213153 -0.0285674
0.999796 -0.0210261 -0.029089
0.999834 -0.0207143 -0.029577
0.999871 -0.0203792 -0.030029
0.999909 -0.0200213 -0.0304428
0.999945 -0.01964 -0.0308158
0.999981 -0.0192359 -0.0311458
1.00002 -0.0188088 -0.0314303
1.00005 -0.0183595 -0.0316671
1.00008 -0.0178878 -0.0318539
1.00011 -0.017395 -0.0319885
1.00014 -0.0168813 -0.0320687
1.00017 -0.0163479 -0.0320928
1.0002 -0.0157954 -0.0320587
1.00022 -0.0152254 -0.0319648
1.00025 -0.0146389 -0.0318096
1.00027 -0.0140376 -0.0315916
1.00029 -0.0134227 -0.0313099
1.00031 -0.0127963 -0.0309634
1.00032 -0.01216 -0.0305514
1.00033 -0.0115161 -0.0300736
1.00035 -0.0108663 -0.0295298
1.00035 -0.0102133 -0.02892
1.00036 -0.009559 -0.0282447
1.00036 -0.0089062 -0.0275044
1.00037 -0.008257 -0.0267003
1.00037 -0.00761439 -0.0258334
1.00036 -0.00698055 -0.0249053
1.00036 -0.00635857 -0.0239178
1.00035 -0.00575069 -0.022873
1.00034 -0.00515999 -0.0217732
1.00033 -0.00458871 -0.0206209
1.00032 -0.00403992 -0.0194189
1.0003 -0.00351578 -0.0181702
1.00029 -0.00301925 -0.0168779
1.00027 -0.0025524 -0.0155452
1.00025 -0.00211802 -0.0141756
1.00023 -0.00171802 -0.0127727
1.0002 -0.00135503 -0.0113399
1.00018 -0.00103075 -0.0098808
1.00015 -0.000747619 -0.0083991
1.00013 -0.000507136 -0.00689831
1.0001 -0.000311526 -0.00538195
1.00007 -0.00016209 -0.00385345
1.00004 -6.08616e-05 -0.00231612
1.00001 -8.96451e-06 -0.000773057
0.999801 -2.60664e-06 0.000557953
0.999793 -1.55651e-05 0.00163786
0.999786 -4.12723e-05 0.00268127
0.999779 -7.81634e-05 0.00368844
0.999772 -0.000126967 0.0046597
0.999766 -0.000186107 0.00559542
0.999759 -0.000256303 0.00649601
0.999753 -0.000335972 0.0073619
0.999747 -0.000425827 0.00819358
0.999742 -0.000524286 0.00899158
0.999736 -0.000632063 0.00975644
0.999731 -0.000747576 0.0104888
0.999725 -0.000871544 0.0111891
0.99972 -0.0010024 0.0118582
0.999715 -0.00114086 0.0124966
0.99971 -0.00128538 0.0131051
0.999705 -0.00143669 0.0136843
0.999701 -0.00159325 0.014235
0.999696 -0.00175582 0.0147579
0.999691 -0.00192289 0.0152536
0.999686 -0.00209521 0.0157231
0.999682 -0.0022713 0.0161669
0.999677 -0.00245195 0.0165859
0.999672 -0.0026357 0.0169807
0.999667 -0.00282335 0.0173521
0.999663 -0.00301347 0.0177009
0.999658 -0.00320689 0.0180278
0.999653 -0.00340222 0.0183334
0.999648 -0.00360028 0.0186185
0.999642 -0.00379974 0.0188837
0.999637 -0.00400143 0.0191298
0.999632 -0.00420405 0.0193574
0.999626 -0.00440845 0.019567
0.99962 -0.00461336 0.0197594
0.999614 -0.00481967 0.0199351
0.999608 -0.00502612 0.0200947
0.999602 -0.00523361 0.0202388
0.999595 -0.00544092 0.0203679
0.999588 -0.00564898 0.0204825
0.999581 -0.00585659 0.0205831
0.999574 -0.00606468 0.0206702
0.999567 -0.0062721 0.0207441
0.999559 -0.00647978 0.0208055
0.999551 -0.00668661 0.0208546
0.999543 -0.00689352 0.0208918
0.999535 -0.00709942 0.0209175
0.999526 -0.00730526 0.020932
0.999517 -0.00750998 0.0209357
0.999508 -0.00771453 0.0209288
0.999499 -0.00791787 0.0209116
0.999489 -0.00812096 0.0208844
0.999479 -0.00832278 0.0208474
0.999469 -0.0085243 0.0208008
0.999459 -0.00872451 0.0207448
0.999448 -0.0089244 0.0206796
0.999437 -0.00912297 0.0206054
0.999426 -0.00932119 0.0205223
0.999415 -0.00951812 0.0204304
0.999403 -0.0097147 0.0203299
0.999391 -0.00991001 0.0202208
0.999379 -0.010105 0.0201032
0.999367 -0.0102988 0.0199773
0.999354 -0.0104923 0.019843
0.999341 -0.0106846 0.0197004
0.999328 -0.0108766 0.0195496
0.999315 -0.0110676 0.0193905
0.999302 -0.0112584 0.0192232
0.999288 -0.0114481 0.0190476
0.999275 -0.0116377 0.0188639
0.999261 -0.0118263 0.0186719
0.999247 -0.0120149 0.0184716
0.999233 -0.0122026 0.018263
0.999218 -0.0123903 0.0180461
0.999204 -0.0125772 0.0178207
0.999189 -0.0127642 0.017587
0.999175 -0.0129505 0.0173447
0.99916 -0.0131369 0.0170939
0.999146 -0.0133227 0.0168344
0.999131 -0.0135087 0.0165662
0.999116 -0.0136942 0.0162892
0.999102 -0.0138799 0.0160034
0.999087 -0.0140651 0.0157086
0.999072 -0.0142507 0.0154047
0.999058 -0.0144358 0.0150917
0.999043 -0.0146214 0.0147695
0.999029 -0.0148065 0.014438
0.999015 -0.0149921 0.0140971
